molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL5967423,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3Cc4ccccc4C3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,96.0,active
CHEMBL5935001,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CC(O)CC3c3ccccc3)CC2)cc1Oc1cnc2[nH]ccc2c1,11.0,active
CHEMBL6007118,CO[C@@H]1CC(c2ccccc2C2CC2)N(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,20.0,active
CHEMBL5992113,CO[C@H]1CC(c2ccccc2C2CC2)N(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,26.0,active
CHEMBL5795683,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CC(F)CC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,15.0,active
CHEMBL5947397,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CC(F)(F)CC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,63.0,active
CHEMBL5999290,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC3c3ccccc3)CC2)cc1Oc1cnc2[nH]ccc2c1,15.0,active
CHEMBL5775752,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3Cc3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,11.0,active
CHEMBL5791517,Cc1ccccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,13.0,active
CHEMBL6010468,CCc1ccccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,3.7,active
CHEMBL5830005,C=Cc1ccccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,12.0,active
CHEMBL5819835,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccc(F)cc3Cl)CC2)cc1Oc1cnc2[nH]ccc2c1,58.0,active
CHEMBL5820024,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3c(Cl)cccc3Br)CC2)cc1Oc1cnc2[nH]ccc2c1,92.0,active
CHEMBL5848464,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3C3CCCC3)CC2)cc1Oc1cnc2[nH]ccc2c1,19.0,active
CHEMBL5898424,CCCCc1ccccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,50.0,active
CHEMBL6007921,CC(C)Oc1ccc(Br)cc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,756.0,active
CHEMBL6020371,Cc1cccc(C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)c1,8.7,active
CHEMBL6011371,CC(C)c1cccc(C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)c1,11.0,active
CHEMBL5794713,COc1cccc(C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)c1,16.0,active
CHEMBL6034421,N#Cc1cccc(C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)c1,174.0,active
CHEMBL5876206,C=Cc1cccc(C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)c1,28.0,active
CHEMBL5787141,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3cccc4c3OCO4)CC2)cc1Oc1cnc2[nH]ccc2c1,27.0,active
CHEMBL5879749,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3cccc4c3OC(F)(F)O4)CC2)cc1Oc1cnc2[nH]ccc2c1,135.0,active
CHEMBL5861984,CC1CCN(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1c1ccccc1C1CC1,14.0,active
CHEMBL5980151,CC1(C)CCN(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1c1ccccc1C1CC1,34.0,active
CHEMBL5892515,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccc(Cl)cc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,59.0,active
CHEMBL6021718,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3cc(Cl)ccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,80.0,active
CHEMBL5748367,CC(F)(F)c1ccccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,45.0,active
CHEMBL5814085,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3CC(F)(F)F)CC2)cc1Oc1cnc2[nH]ccc2c1,79.0,active
CHEMBL5912154,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3CCCC3)CC2)cc1Oc1cnc2[nH]ccc2c1,93.0,active
CHEMBL5967521,CC1(C)Oc2cccc(C3CCCN3C3CC=C(c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)CC3)c2O1,51.0,active
CHEMBL5843645,C#Cc1cccc(C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)c1,90.0,active
CHEMBL5823455,N#CC1CCN(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1c1ccccc1C1CC1,16.0,active
CHEMBL6063904,C#CC1CCN(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1c1ccccc1C1CC1,21.0,active
CHEMBL6037680,COc1ccccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,6.7,active
CHEMBL6058162,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3csc4ccccc34)CC2)cc1Oc1cnc2[nH]ccc2c1,72.0,active
CHEMBL5758771,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC(c4ccccc4Cl)C3)CC2)cc1Oc1cnc2[nH]ccc2c1,92.0,active
CHEMBL5747296,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3cc(C4CC4)ccc3F)CC2)cc1Oc1cnc2[nH]ccc2c1,17.0,active
CHEMBL5770314,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3cc(C4CC4)ccc3Cl)CC2)cc1Oc1cnc2[nH]ccc2c1,52.0,active
CHEMBL6033879,Cc1ccc(C2CC2)c(C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)c1,6.4,active
CHEMBL5743310,CN(C)CCN(C)c1ccc(C2CC2)c(C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)c1,15.0,active
CHEMBL5934655,CN(C)CCNc1ccc(C2CC2)c(C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)c1,5.2,active
CHEMBL5805896,CC/C=C/c1ccccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,121.0,active
CHEMBL5965178,CN(c1ccccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1)C1CC1,23.0,active
CHEMBL5781330,CN1CC=C(c2ccccc2C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)CC1,20.0,active
CHEMBL6064593,CC(=O)N1CC=C(c2ccccc2C2CCCN2C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)CC1,39.0,active
CHEMBL6049964,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3cc(C4CC4)cs3)CC2)cc1Oc1cnc2[nH]ccc2c1,27.0,active
CHEMBL5881143,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccn(C4CC4)n3)CC2)cc1Oc1cnc2[nH]ccc2c1,97.0,active
CHEMBL5766474,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CC(Cl)CC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,36.0,active
CHEMBL6026974,C=C1CC(c2ccccc2C2CC2)N(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,23.0,active
CHEMBL5816689,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CC4CCCC4C3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,45.0,active
CHEMBL5947024,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3Cc4ccccc4C3c3ccccc3)CC2)cc1Oc1cnc2[nH]ccc2c1,226.0,active
CHEMBL5874403,COC(c1ccccc1C1CC1)C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,4.7,active
CHEMBL6031098,CC(C)c1ccccc1CC1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,15.0,active
CHEMBL5809113,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCC(c4ccccc4C4CC4)C3)CC2)cc1Oc1cnc2[nH]ccc2c1,109.0,active
CHEMBL6056722,CC(C)c1ccccc1[C@@H]1CCN(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,98.0,active
CHEMBL5796449,CC(C)c1ccccc1[C@H]1CCN(C2CC=C(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,61.0,active
CHEMBL5910758,Cc1c(F)cccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,29.0,active
CHEMBL5779029,CC(C)=Cc1ccccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,57.0,active
CHEMBL5896435,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3cc4ccccc4s3)CC2)cc1Oc1cnc2[nH]ccc2c1,93.0,active
CHEMBL6058975,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccc(C4CC4)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1,21.0,active
CHEMBL5854462,CCCCC1C2CCCC2CN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,19.0,active
CHEMBL5874610,Cc1c(Cl)cccc1C1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,61.0,active
CHEMBL6007862,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2=CCC(N3CCCC3c3ccccc3C3=CCNCC3)CC2)cc1Oc1cnc2[nH]ccc2c1,19.0,active
CHEMBL5766318,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCCC3c3ccccc3Cl)CC2)cc1Oc1cnc2[nH]ccc2c1,3080.0,intermediate
CHEMBL5766318,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCCC3c3ccccc3Cl)CC2)cc1Oc1cnc2[nH]ccc2c1,27.0,active
CHEMBL6043986,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,862.0,active
CHEMBL6009632,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,6.5,active
CHEMBL6009632,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,520.0,active
CHEMBL6009632,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,4.0,active
CHEMBL6043986,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,1016.0,intermediate
CHEMBL6009632,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,12.0,active
CHEMBL5869985,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@@H]3c3cccc(C4CC4)c3)CC2)cc1Oc1cnc2[nH]ccc2c1,865.0,active
CHEMBL6059159,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3cccc(C4CC4)c3)CC2)cc1Oc1cnc2[nH]ccc2c1,4.0,active
CHEMBL5830611,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@@H]3c3ccc(C4CC4)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1,2418.0,intermediate
CHEMBL5924557,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccc(C4CC4)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1,15.0,active
CHEMBL5881653,CC(C)c1ccccc1C1CCCN1C1CCC(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,12.0,active
CHEMBL5995096,C=C(C)c1ccccc1C1CCCN1C1CCC(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,19.0,active
CHEMBL5776977,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@@H]3c3cccc(Cl)c3)CC2)cc1Oc1cnc2[nH]ccc2c1,3846.0,intermediate
CHEMBL5867556,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3cccc(Cl)c3)CC2)cc1Oc1cnc2[nH]ccc2c1,22.0,active
CHEMBL5788044,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@@H]3c3ccc(Cl)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1,2181.0,intermediate
CHEMBL5976482,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccc(Cl)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1,23.0,active
CHEMBL5774475,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@@H]3c3ccccc3)CC2)cc1Oc1cnc2[nH]ccc2c1,2020.0,intermediate
CHEMBL5818476,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC[C@H]3c3ccccc3)CC2)cc1Oc1cnc2[nH]ccc2c1,12.0,active
CHEMBL5902426,Cc1ccccc1C1CCCN1C1CCC(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,5.9,active
CHEMBL5801811,CCc1ccccc1[C@H]1CCCN1C1CCC(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,631.0,active
CHEMBL5996455,CCc1ccccc1[C@@H]1CCCN1C1CCC(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,4.0,active
CHEMBL5819969,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCC(c4cccc(Cl)c4)C3)CC2)cc1Oc1cnc2[nH]ccc2c1,1000.0,active
CHEMBL5765475,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCCC3c3ccccc3Oc3ccccc3)CC2)cc1Oc1cnc2[nH]ccc2c1,107.0,active
CHEMBL5977830,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCCC3/C=C/c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,66.0,active
CHEMBL5975953,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N3CCCC3/C=C/c3ccccc3)CC2)cc1Oc1cnc2[nH]ccc2c1,36.0,active
CHEMBL5767470,COc1ccccc1C1CCCN1C1CCC(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,6.7,active
CHEMBL6024819,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(N(Cc3ccccc3)Cc3ccccc3)CC2)cc1Oc1cnc2[nH]ccc2c1,1150.0,intermediate
CHEMBL5906171,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(C2CCC(NC(c3ccccc3)c3ccccc3)CC2)cc1Oc1cnc2[nH]ccc2c1,1000.0,active
CHEMBL5765082,C[C@H](c1ccccc1)N(C)C1CCC(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,1000.0,active
CHEMBL6025905,CC(C)(C)OC(=O)c1ccc(-c2ccc(N3CCCC3c3ccccc3)nc2)cc1Oc1cnc2[nH]ccc2c1,54.0,active
CHEMBL5943875,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC(N3CCCC3c3ccccc3)CC2)cc1Oc1cnc2[nH]ccc2c1,20.0,active
CHEMBL6048355,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC(N3CCCC3c3ccccc3Cl)CC2)cc1Oc1cnc2[nH]ccc2c1,16.0,active
CHEMBL5984992,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC(N3CCCC3c3cccc(Cl)c3)CC2)cc1Oc1cnc2[nH]ccc2c1,15.0,active
CHEMBL5566724,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,7.2,active
CHEMBL5532350,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3C3CC3)cn2)cc1Oc1cnc2[nH]ccc2c1,6.8,active
CHEMBL5919132,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2cc3nc(N4CCCC4c4ccccc4)ccn3n2)cc1Oc1cnc2[nH]ccc2c1,49.0,active
CHEMBL6060414,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2cc3cc(N4CCCC4c4ccccc4)ccc3s2)cc1Oc1cnc2[nH]ccc2c1,755.0,active
CHEMBL5742800,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2cc3cc(N4CCC[C@@H]4c4ccccc4)ccc3s2)cc1Oc1cnc2[nH]ccc2c1,2.8,active
CHEMBL5893176,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(OC2CCC(N3CCCC3c3ccccc3C3CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,91.0,active
CHEMBL5817128,CN(c1ccc(C(=O)NS(=O)(=O)c2ccc(NCC3CCOCC3)c([N+](=O)[O-])c2)c(Oc2cnc3[nH]ccc3c2)c1)C1CCC(N2CCCC2c2ccccc2C2CC2)CC1,37.0,active
CHEMBL5881285,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CC3(CCC(N4CCC[C@H]4c4ccccc4C4CC4)CC3)C2)cc1Oc1cnc2[nH]ccc2c1,34.0,active
CHEMBL5926296,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CC3(CCC(N4CCC[C@@H]4c4ccccc4C4CC4)CC3)C2)cc1Oc1cnc2[nH]ccc2c1,107.0,active
CHEMBL5891780,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CCC(N4CCC[C@H]4c4ccccc4C4CC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,13.0,active
CHEMBL5978292,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCC3(CCC(N4CCC[C@@H]4c4ccccc4C4CC4)CC3)CC2)cc1Oc1cnc2[nH]ccc2c1,149.0,active
CHEMBL5828065,CN(C)c1c(Cl)cccc1C1CCCN1C1CC2(CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)C1,4.6,active
CHEMBL6050481,O=C(NS(=O)(=O)c1ccc(OCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3ccccc3Cl)cc2)cc1Oc1cnc2[nH]ccc2c1,12.0,active
